feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
KEGG56	ST	6	-0.228783660060527	0.0254810482593155	1346	1346	2.84258981469293e-18	3.12481837486602e-16
KEGG56	ST	30	0.13415632561479	0.0162637939966619	1346	1346	1.21813260859468e-15	1.24980405641815e-13
KEGG26	ST	97	0.196750918789663	0.0252051638696329	1346	1346	1.3308997344984e-14	1.28015918212065e-12
KEGG26	ST	30	-0.142366528944074	0.0188257283742562	1346	1346	1.37979796712475e-13	1.24912298317941e-11
KEGG31	ST	30	1.4268482460392	0.190542976577051	1346	1058	4.59678254440091e-13	3.93024907546278e-11
KEGG64	ST	7	0.110479439925099	0.0170151246131032	1346	1346	1.22749228647279e-10	9.94268752042956e-09
KEGG58	ST	15	0.0430196768734098	0.00681751416228525	1346	1346	5.61597342135039e-10	4.32149154772912e-08
KEGG63	ST	30	-0.0119749274710648	0.00197648219716415	1346	1346	4.13799401302558e-09	2.89471490274835e-07
KEGG74	ST	30	-0.0120585217204937	0.00198921813799716	1346	1346	4.03482595092941e-09	2.89471490274835e-07
KEGG31	ST	39	1.81993444641662	0.308671247341102	1346	1058	6.60599775028104e-09	4.42027414681849e-07
KEGG47	ST	30	-0.0134094104493777	0.00223244201693008	1346	1346	7.02989242273567e-09	4.50791851607925e-07
